episode,reward
253,-100.0
254,-138.40117004406983
255,-142.43017046983994
256,-165.51304409490024
257,29.245271686526827
258,-308.4497341257659
259,-266.6338980439265
260,-216.6571699142849
261,-157.21643942345338
262,-146.02500453086145
263,-149.9146623439893
264,-155.34429115358807
265,-169.51183818413855
266,-156.3174002955177
267,-135.50028204875795
268,-151.07009178064837
269,-111.59618917582118
270,-146.44526060322383
271,-138.22572873680986
272,-119.78791944246784
273,32.1225634633481
274,-140.68716213310026
275,-146.824921640977
276,-182.767571289422
277,-132.8144517104442
278,-130.81362695824984
279,-113.50823939943749
280,-128.66575743051973
281,-114.51673044007303
282,-147.6116194185866
283,34.104160693009135
284,-201.86718171343944
285,43.58365568470921
286,30.0332785560004
287,-131.94253639493533
288,-189.63940101059933
289,-148.77822078058043
290,-127.6850567070745
291,-120.16710166956804
292,-210.97326785516333
293,-150.43306504084936
294,-135.39973314581331
295,-127.03859857874384
296,-160.0760321788348
297,-180.407797443428
298,-179.1759366949767
299,-113.6615271184384
300,-184.93585900666383
301,-170.16397198137508
302,-169.4003587140468
303,-156.28410772144284
304,-172.419680892086
305,-127.14621518460262
306,-184.2786051283233
307,-145.88779000048123
308,-160.6306211965739
309,-137.98267489071657
310,-191.3787034082521
311,-135.76648194596646
312,-149.85387476780178
313,-188.6311715975205
314,-194.5843269894576
315,-124.44459968490662
316,-163.6121349400148
317,-144.01852544634298
318,21.614271840640043
319,-150.25616232830757
320,-126.37630331778628
321,28.109798293449696
322,-135.13194478164905
323,-139.10103896264357
324,-158.82749246358
325,-161.0071047918094
326,-165.87916202413675
327,-156.27484654056713
328,-217.9727294587853
329,-200.9798199824669
330,-167.3336089676266
331,-158.52305318452082
332,-32.18546053821461
333,-174.7285798194653
334,-166.98364145097884
335,-226.03905354858568
336,-230.42793553013968
337,-144.11741408052956
338,-108.47394814155376
339,41.645933883026046
340,67.8048598685003
341,-11.640911586292454
342,-215.51930525740696
343,-103.30720895165888
344,-159.4115997578939
345,-211.3999648759102
346,-39.70122881116595
347,-333.2662415690326
348,-144.98417048289537
349,-191.46865044873664
350,-119.13551532098654
351,-15.937535716305
352,-126.61602664721632
353,35.10010978533284
354,-39.747365775930135
355,-873.8643793325818
356,-108.45247741608829
357,-419.02306603081087
358,-787.2829496265516
359,-173.1309018357201
360,-173.1309018357201
361,-571.4376639720499
362,-138.4546374045837
363,-138.4546374045837
364,-133.42395046982804
365,-131.19233236404665
366,-126.63894534243728
367,-137.8112542823593
368,-139.34885872478227
369,-138.4546374045837
370,-133.42395046982804
371,-131.19233236404665
372,-126.63894534243728
373,-137.8112542823593
374,-139.34885872478227
375,-156.24007494104353
376,-138.4546374045837
377,-133.42395046982804
378,-131.19233236404665
379,-126.63894534243728
380,-137.8112542823593
381,-139.34885872478227
382,-156.24007494104353
383,-157.35259258250056
384,-138.4546374045837
385,-133.42395046982804
386,-131.19233236404665
387,-126.63894534243728
388,-137.8112542823593
389,-139.34885872478227
390,-156.24007494104353
391,-157.35259258250056
392,-128.22946501082555
393,-142.49202816997018
394,-134.37070276806247
395,-139.7382610960962
396,-157.75624847304738
397,-138.4546374045837
398,-133.42395046982804
399,-131.19233236404665
400,-126.63894534243728
401,-137.8112542823593
402,-139.34885872478227
403,-156.24007494104353
404,-157.35259258250056
405,-128.22946501082555
406,-142.49202816997018
407,-134.37070276806247
408,-139.7382610960962
409,-157.75624847304738
410,-128.66928334503433
411,-122.62000282422954
412,23.75595372623714
413,-133.59930554824186
414,-139.70794544769717
415,-140.84783162141792
416,-121.91216520425094
417,-135.1059724674334
418,-121.25550350187854
419,-142.51094012849344
420,-130.52106061754588
421,-130.33046595222964
422,-166.28501055305446
423,-138.4546374045837
424,-133.42395046982804
425,-131.19233236404665
426,-126.63894534243728
427,-137.8112542823593
428,-139.34885872478227
429,-156.24007494104353
430,-157.35259258250056
431,-128.22946501082555
432,-142.49202816997018
433,-134.37070276806247
434,-139.7382610960962
435,-157.75624847304738
436,-128.66928334503433
437,-122.62000282422954
438,23.75595372623714
439,-133.59930554824186
440,-139.70794544769717
441,-140.84783162141792
442,-121.91216520425094
443,-135.1059724674334
444,-121.25550350187854
445,-142.51094012849344
446,-130.52106061754588
447,-130.33046595222964
448,-166.28501055305446
449,-129.9670959134909
450,-125.5600514204867
451,-137.12915726132704
452,-159.78705957536164
453,-144.77981547683777
454,-123.55670881972252
455,-131.4131561047196
456,-144.038746717117
457,-136.95593155134185
458,-137.6691651398619
459,-175.004348029018
460,-138.4546374045837
461,-133.42395046982804
462,-131.19233236404665
463,-126.63894534243728
464,-137.8112542823593
465,-139.34885872478227
466,-156.24007494104353
467,-157.35259258250056
468,-128.22946501082555
469,-142.49202816997018
470,-134.37070276806247
471,-139.7382610960962
472,-157.75624847304738
473,-128.66928334503433
474,-122.62000282422954
475,23.75595372623714
476,-133.59930554824186
477,-139.70794544769717
478,-140.84783162141792
479,-121.91216520425094
480,-135.1059724674334
481,-121.25550350187854
482,-142.51094012849344
483,-130.52106061754588
484,-130.33046595222964
485,-166.28501055305446
486,-129.9670959134909
487,-125.5600514204867
488,-137.12915726132704
489,-159.78705957536164
490,-144.77981547683777
491,-123.55670881972252
492,-131.4131561047196
493,-144.038746717117
494,-136.95593155134185
495,-137.6691651398619
496,-175.004348029018
497,-158.20379484257776
498,-128.7425135442454
499,-142.9263318365457
500,-142.00463108918404
501,-166.924391938023
502,-152.8303931326124
503,-167.8898686093656
504,-144.1606012869157
505,-175.32602325479428
506,-189.1484292466176
507,-150.99310017206835
508,-150.99310017206835
509,-166.915219053599
510,-150.99310017206835
511,-166.915219053599
512,-163.59477593613354
513,-192.93117906073928
514,-150.99310017206835
515,-166.915219053599
516,-163.59477593613354
517,-192.93117906073928
518,-170.22570721853845
519,-171.40953758543816
520,-147.96974120055842
521,-136.7413555966907
522,-162.87406899839254
523,-146.60076644564495
524,-134.6658677440559
525,-135.26781596275652
526,-145.62408580889564
527,-168.33534837725392
528,-51.12454336328782
529,-195.3039697929705
530,-150.99310017206835
531,-166.915219053599
532,-163.59477593613354
533,-192.93117906073928
534,-170.22570721853845
535,-171.40953758543816
536,-147.96974120055842
537,-136.7413555966907
538,-162.87406899839254
539,-146.60076644564495
540,-134.6658677440559
541,-135.26781596275652
542,-145.62408580889564
543,-168.33534837725392
544,-51.12454336328782
545,-195.3039697929705
546,-185.87971799518044
547,-221.8746011258625
548,-147.75325614523894
549,-147.75325614523894
550,-149.33218726359917
551,-147.75325614523894
552,-149.33218726359917
553,-172.9710056006975
