episode,critic1_loss
0,0.0
1,0.0
2,0.0
3,381.49480056762695
4,304.5192616780599
5,395.1818542480469
6,422.8730010986328
7,549.9594421386719
8,639.4426879882812
9,473.96534220377606
10,659.5667928059896
11,871.1240234375
12,727.6584930419922
13,667.9143510298295
14,616.4526733398437
15,694.8924814860026
16,676.788760098544
17,741.6910400390625
18,702.6162109375
19,650.493798828125
20,640.24072265625
21,783.7178726196289
22,849.3401031494141
23,860.8995208740234
24,873.0517272949219
25,783.9592437744141
26,856.1760559082031
27,798.9984893798828
28,825.1710571289062
29,867.5243225097656
30,869.3456692165798
31,811.5373128255209
32,793.0975428989956
33,818.6288452148438
34,841.772705078125
35,849.1809169224331
36,794.1064575195312
37,858.8224894205729
38,783.3679809570312
39,716.7202845982143
40,612.066333770752
41,698.505140516493
42,635.9992370605469
43,754.7551792689732
44,693.5516706194196
45,728.6307067871094
46,623.1840858459473
47,621.529109954834
48,744.9229431152344
49,614.4829895019532
50,634.7618582589286
51,621.8065795898438
52,662.6596408420139
53,664.9396616617838
54,632.0935401916504
55,615.0851912064986
56,508.45974176580256
57,582.2527117047991
58,523.1192359924316
59,584.8653700086805
60,518.2907409667969
61,521.5916229248047
62,480.7906799316406
63,539.9649745396206
64,491.74805535210504
65,490.69533284505206
66,492.69163004557294
67,393.0542907714844
68,391.33331298828125
69,570.5060628255209
70,498.43494669596356
71,555.7286139594185
72,529.5805435180664
73,495.9293518066406
74,503.9076385498047
75,378.2491027832031
76,451.7109260559082
77,703.8405151367188
78,523.3583374023438
79,524.2404174804688
80,421.9945983886719
81,470.4805374145508
82,478.94930594308033
83,435.9466247558594
84,447.13052150181363
85,486.7292938232422
86,410.70570373535156
87,634.5306091308594
88,428.21360778808594
89,322.63868713378906
90,399.9214897155762
91,341.36949157714844
92,429.7018615722656
93,531.3326416015625
94,499.1590270996094
95,415.8526306152344
96,538.8360229492188
97,462.00010681152344
98,462.4792751736111
99,421.54868570963544
100,396.24488830566406
101,449.1225128173828
102,478.2064697265625
103,418.63805389404297
104,449.8306528727214
105,365.0965881347656
106,361.22188568115234
107,449.45457153320314
108,394.3057006835937
109,414.15345546177457
110,376.0082024468316
111,374.24189453125
112,371.4396405901228
113,367.56082305908205
114,397.3699733189174
115,368.41316659109935
116,390.6201527913411
117,411.0209773137019
118,347.8342471652561
119,366.88951721191404
120,329.65234375
121,302.33154296875
122,353.681339263916
123,347.4942557594993
124,346.2697563171387
125,310.9813041687012
126,315.9033907376803
127,297.0479278564453
128,311.28850809733075
129,279.2092016601562
130,288.8958827427455
131,258.1557337443034
132,321.0785607231988
133,283.8230382745916
134,216.45132615831164
135,256.37238226996527
136,260.0740203857422
137,187.7233123779297
138,225.67590103149413
139,246.38267517089844
140,256.3484635786577
141,252.40857805524553
142,203.38302612304688
143,331.89532979329425
144,209.2734832763672
145,229.32309214274088
146,231.63701883951822
147,224.10388607449002
148,203.2685810435902
149,240.6952387491862
150,230.93655043381912
151,203.8596445719401
152,169.5088322957357
153,198.497681250939
154,195.43173048231336
155,196.21168263753256
156,186.06300571986608
157,175.54061017717635
158,150.10289655412947
159,129.14684404645647
160,194.35288456508093
161,184.5420386574485
162,186.72213649749756
163,154.31323369344076
164,162.76932779947916
165,175.50708770751953
166,100.78275044759114
167,189.38932037353516
168,192.850172996521
169,176.69350814819336
170,234.9032974243164
171,90.90421549479167
172,197.95055389404297
173,174.6398811340332
174,190.51122538248697
175,143.01692263285318
176,329.5076599121094
177,215.99847157796225
178,91.98157246907552
179,94.69881947835286
180,188.38656568527222
181,185.73592249552408
182,143.0040307044983
183,117.46097628275554
184,71.92824859619141
185,98.7102165222168
186,184.34106941223143
187,123.15111255645752
188,137.576904296875
189,65.29664611816406
190,127.6513885498047
191,86.89190292358398
192,179.8147735595703
193,113.51209735870361
194,171.27924474080405
195,121.88921737670898
196,86.16390673319499
197,130.4544187273298
198,57.521864573160805
199,169.1443109512329
200,168.77267694473267
201,116.70443598429362
202,92.32692003250122
203,119.86160736083984
204,140.69052391052247
205,148.2226300920759
206,281.8896967569987
207,57.263956705729164
208,138.09019708633423
209,116.27206257411412
210,135.37841567993163
211,119.99300466264997
