episode,critic1_loss
8,389.5863494873047
9,342.03021240234375
10,464.91914621988934
11,448.3137855529785
12,547.0025329589844
13,559.7765706380209
14,466.994135538737
15,536.3687591552734
16,407.4884770711263
17,589.2724660237631
18,452.04383850097656
19,500.10565185546875
20,489.151372273763
21,684.3515268961588
22,472.0327606201172
23,509.15569458007815
24,649.2693227132162
25,608.1498413085938
26,682.3910675048828
27,726.5381215413412
28,648.2037200927734
29,617.7228113810221
30,735.2624206542969
31,735.3129831949869
32,866.4776000976562
33,643.8002624511719
34,805.9042663574219
35,663.0540008544922
36,723.0265909830729
37,655.5740865071615
38,614.8630879720052
39,628.7978566487631
40,743.1720225016276
41,663.6111246744791
42,728.3405151367188
43,680.1408182779948
44,681.0368347167969
45,632.3778381347656
46,523.4865061442057
47,684.5650024414062
48,563.7817470005581
49,650.9968292236329
50,653.9634590148926
51,692.7350701226128
52,637.9665052625868
53,607.2365790473091
